Updated On,State,Total Doses Administered,Sessions,Sites,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered),Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years (Individuals Vaccinated),45-60 Years (Individuals Vaccinated),60+ Years (Individuals Vaccinated),Male (Individuals Vaccinated),Female (Individuals Vaccinated),Transgender (Individuals Vaccinated)
19/06/2021,India,271833642.0,14175307.0,43724.0,222316897.0,49516745.0,,,,33243363.0,238552905.0,37374.0,22308.0,,,,71342757.0,85786352.0,65076837.0,120139375.0,102137801.0,39721.0
20/06/2021,India,275018693.0,12736409.0,24766.0,225211708.0,49806985.0,,,,33448885.0,241530408.0,39400.0,22319.0,,,,73042655.0,86653713.0,65402486.0,121366817.0,103804672.0,40219.0
21/06/2021,India,283891764.0,35010311.0,68061.0,233288807.0,50602957.0,,,,34123378.0,249725103.0,43283.0,22345.0,,,,79130988.0,88034483.0,66002905.0,125704054.0,107542051.0,42702.0
22/06/2021,India,289961746.0,23436266.0,54639.0,238685516.0,51276230.0,,,,34641890.0,255272448.0,47408.0,22406.0,,,,83190167.0,88947171.0,66423283.0,128567271.0,110074369.0,43876.0
23/06/2021,India,296892521.0,27105115.0,59462.0,244944880.0,51947641.0,,,,35392947.0,261448717.0,50857.0,22436.0,,,,88014595.0,89941914.0,66858838.0,131919150.0,112980429.0,45301.0
24/06/2021,India,303426850.0,26458510.0,56282.0,250656880.0,52769970.0,,,,36139047.0,267233899.0,53904.0,22588.0,,,,92243148.0,90968877.0,67310981.0,134941971.0,115668447.0,46462.0
25/06/2021,India,309802519.0,27953093.0,55202.0,256135000.0,53667519.0,166996837.0,142754166.0,51516.0,37027773.0,272716628.0,58118.0,22709.0,108435293.0,110410673.0,90956553.0,,,,,,
26/06/2021,India,316535775.0,29924071.0,55142.0,261705883.0,54829892.0,170558604.0,145924320.0,52851.0,37908285.0,278562444.0,65046.0,22885.0,112960394.0,111903438.0,91671943.0,,,,,,
27/06/2021,India,318473492.0,14362704.0,23886.0,263289938.0,55183554.0,171570354.0,146849924.0,53214.0,38254587.0,280151800.0,67105.0,22996.0,114287302.0,112317011.0,91869179.0,,,,,,
28/06/2021,India,323836329.0,25874790.0,48855.0,267485789.0,56350540.0,174328759.0,149453113.0,54457.0,39047840.0,284716017.0,72472.0,23099.0,117673231.0,113624093.0,92539005.0,,,,,,
29/06/2021,India,327685422.0,20606418.0,39263.0,270392224.0,57293198.0,176271011.0,151359083.0,55328.0,39657631.0,287949744.0,78047.0,23129.0,120044665.0,114600753.0,93040004.0,,,,,,
30/06/2021,India,330553623.0,18568866.0,33381.0,272487181.0,58066442.0,177750688.0,152746870.0,56065.0,40307832.0,290158311.0,87480.0,23217.0,121755682.0,115390323.0,93407618.0,,,,,,
01/07/2021,India,334913220.0,20310004.0,40094.0,275842378.0,59070842.0,180022023.0,154834173.0,57024.0,40927453.0,293891479.0,94288.0,23290.0,124412877.0,116539731.0,93960612.0,,,,,,
02/07/2021,India,339447068.0,20812325.0,40091.0,279132514.0,60314554.0,182375868.0,157013277.0,57923.0,41530884.0,297814896.0,101288.0,23467.0,126985291.0,117838292.0,94623485.0,,,,,,
03/07/2021,India,346054022.0,26140934.0,48778.0,283527017.0,62527005.0,185856473.0,160138342.0,59207.0,42506166.0,303438000.0,109856.0,23695.0,130761114.0,119730672.0,95562236.0,,,,,,
04/07/2021,India,347766247.0,12321517.0,19122.0,284750483.0,63015764.0,186748495.0,160958198.0,59554.0,42729197.0,304924760.0,112290.0,23780.0,131760228.0,120219354.0,95786665.0,,,,,,
05/07/2021,India,352412289.0,20486897.0,42139.0,287588808.0,64823481.0,189175605.0,163176110.0,60574.0,43442864.0,308849054.0,120371.0,23798.0,134087877.0,121768778.0,96555634.0,,,,,,
06/07/2021,India,356192949.0,17691841.0,35607.0,290132865.0,66060084.0,191160373.0,164971125.0,61451.0,44018800.0,312045416.0,128733.0,23960.0,136158617.0,122916328.0,97118004.0,,,,,,
07/07/2021,India,359728245.0,17449073.0,33655.0,292326546.0,67401699.0,193027060.0,166638938.0,62247.0,44518708.0,315072183.0,137354.0,24041.0,137996472.0,124050399.0,97681374.0,,,,,,
08/07/2021,India,363866177.0,18408867.0,37073.0,295113298.0,68752879.0,195194201.0,168608604.0,63372.0,45082427.0,318636397.0,147353.0,24103.0,140323602.0,125274577.0,98267998.0,,,,,,
09/07/2021,India,367079052.0,15830443.0,31342.0,297184419.0,69894633.0,196883902.0,170130738.0,64412.0,45476306.0,321441373.0,161373.0,24167.0,142074586.0,126245273.0,98759193.0,,,,,,
10/07/2021,India,370921397.0,15975055.0,32091.0,299620148.0,71301249.0,198911398.0,171944765.0,65234.0,46016442.0,324725183.0,179772.0,24280.0,144140990.0,127450202.0,99330205.0,,,,,,
11/07/2021,India,372249777.0,8835173.0,14717.0,300474970.0,71774807.0,199593430.0,172590906.0,65441.0,46227004.0,325834486.0,188287.0,24280.0,144850653.0,127867994.0,99531130.0,,,,,,
12/07/2021,India,376350562.0,17301046.0,35603.0,303057816.0,73292746.0,201700141.0,174584012.0,66409.0,46822284.0,329322624.0,205654.0,24290.0,146972241.0,129180113.0,100198208.0,,,,,,
13/07/2021,India,380212639.0,15468942.0,33126.0,305477371.0,74735268.0,203712414.0,176432842.0,67383.0,47230844.0,332757295.0,224500.0,24407.0,148978156.0,130436240.0,100798243.0,,,,,,
14/07/2021,India,386288141.0,14758731.0,31235.0,310042014.0,76246127.0,206783170.0,179436493.0,68478.0,47878858.0,338166245.0,243038.0,24407.0,151234541.0,132856589.0,102197011.0,,,,,,
15/07/2021,India,390286930.0,16084911.0,35258.0,312624872.0,77662058.0,208881920.0,181335624.0,69386.0,48322223.0,341703521.0,261186.0,24497.0,153409838.0,134089039.0,102788053.0,,,,,,
16/07/2021,India,394641704.0,16935747.0,37143.0,315177274.0,79464430.0,211136743.0,183434678.0,70283.0,48832941.0,345528530.0,280233.0,24626.0,155648918.0,135521275.0,103471511.0,,,,,,
17/07/2021,India,399873648.0,18405270.0,39857.0,318403675.0,81469973.0,213861867.0,185940424.0,71357.0,49284948.0,350286122.0,302578.0,24729.0,158454523.0,137167237.0,104251888.0,,,,,,
18/07/2021,India,401441969.0,9120348.0,16236.0,319469878.0,81972091.0,214657889.0,186712441.0,71639.0,49377691.0,351756263.0,308015.0,24823.0,159352703.0,137615222.0,104474044.0,,,,,,
19/07/2021,India,406790133.0,19017782.0,42026.0,322905680.0,83884453.0,217407550.0,189309762.0,72821.0,49702746.0,356765200.0,322187.0,24895.0,162164065.0,139322155.0,105303913.0,,,,,,
20/07/2021,India,410430826.0,14830467.0,33503.0,325242678.0,85188148.0,219282113.0,191075012.0,73701.0,50023562.0,360070547.0,336717.0,24895.0,164156483.0,140448106.0,105826237.0,,,,,,
21/07/2021,India,412817034.0,11772741.0,23842.0,326792911.0,86024123.0,220516550.0,192226247.0,74237.0,50204520.0,362262299.0,350215.0,24955.0,165490766.0,141158729.0,106167539.0,,,,,,
22/07/2021,India,418366838.0,18416197.0,41363.0,330465663.0,87901175.0,223376425.0,194914788.0,75625.0,50586096.0,367417104.0,363638.0,25048.0,168588236.0,142841291.0,106937311.0,,,,,,
23/07/2021,India,422845298.0,16337977.0,37521.0,333352959.0,89492339.0,225676609.0,197091984.0,76705.0,51020810.0,371447023.0,377465.0,25048.0,171051873.0,144211690.0,107581735.0,,,,,,
24/07/2021,India,428109930.0,18476847.0,40423.0,336917806.0,91192124.0,228432995.0,199598934.0,78001.0,51538610.0,376177250.0,394070.0,25102.0,174129036.0,145718727.0,108262167.0,,,,,,
25/07/2021,India,430170531.0,10784124.0,19973.0,338346937.0,91823594.0,229530717.0,200561391.0,78423.0,51767129.0,378003458.0,399944.0,25179.0,175393190.0,146262751.0,108514590.0,,,,,,
26/07/2021,India,436861480.0,22339305.0,46007.0,343039824.0,93821656.0,232940580.0,203840892.0,80008.0,52419879.0,384030365.0,411236.0,25223.0,179142928.0,148284870.0,109433682.0,,,,,,
27/07/2021,India,441128674.0,16549712.0,38079.0,345867755.0,95260919.0,235125348.0,205922411.0,80915.0,52894031.0,387811369.0,423274.0,25307.0,181617271.0,149496636.0,110014767.0,,,,,,
28/07/2021,India,445696580.0,0.0,0.0,349104325.0,96592255.0,237477784.0,208136635.0,82161.0,53408734.0,391853470.0,434376.0,25432.0,184431510.0,150689722.0,110575348.0,,,,,,
29/07/2021,India,450997892.0,20051908.0,43876.0,352679959.0,98317933.0,240211089.0,210703313.0,83490.0,54031515.0,396521739.0,444638.0,25432.0,187633421.0,152107728.0,111256743.0,,,,,,
30/07/2021,India,456471250.0,20918871.0,45339.0,356348903.0,100122347.0,242983261.0,213403098.0,84891.0,54580577.0,401434035.0,456638.0,25507.0,190811644.0,153629017.0,112030589.0,,,,,,
31/07/2021,India,463113439.0,22141942.0,47334.0,361264651.0,101848788.0,246409497.0,216617587.0,86541.0,55439978.0,407198907.0,474554.0,25626.0,195087768.0,155232209.0,112793462.0,,,,,,
01/08/2021,India,467769865.0,9847327.0,20066.0,365110984.0,102658881.0,248763622.0,218919118.0,87125.0,56043444.0,411243920.0,482501.0,25626.0,197208754.0,156775004.0,113786107.0,,,,,,
02/08/2021,India,473977156.0,22612516.0,47979.0,369654820.0,104322336.0,251922714.0,221965874.0,88568.0,56851465.0,416629951.0,495740.0,25730.0,201077466.0,158350312.0,114549378.0,,,,,,
03/08/2021,India,480643928.0,23639645.0,47616.0,375040194.0,105603734.0,255277644.0,225275770.0,90514.0,57595129.0,422539027.0,509772.0,25794.0,205389843.0,159919512.0,115334573.0,,,,,,
04/08/2021,India,484911273.0,17215840.0,35467.0,378269912.0,106641361.0,257443333.0,227376100.0,91840.0,58451360.0,425936633.0,523280.0,25864.0,208270944.0,160857531.0,115782798.0,,,,,,
05/08/2021,India,490760938.0,22435536.0,48656.0,382658786.0,108102152.0,260416391.0,230251149.0,93398.0,59350900.0,430872848.0,537190.0,25936.0,212090029.0,162222930.0,116447979.0,,,,,,
06/08/2021,India,500087070.0,20015484.0,41826.0,390344882.0,109742188.0,263310052.0,233084386.0,94678.0,60386946.0,435549916.0,552254.0,26021.0,215689684.0,163655423.0,117144009.0,,,,,,
07/08/2021,India,505787038.0,22675183.0,46089.0,394599261.0,111187777.0,266234950.0,235857946.0,96188.0,61266355.0,440351772.0,570957.0,26120.0,219501484.0,164936885.0,117750715.0,,,,,,
08/08/2021,India,507727903.0,10353120.0,18971.0,395961470.0,111766433.0,267236380.0,236796948.0,96621.0,61524134.0,442029168.0,576647.0,26380.0,220716113.0,165420515.0,117993321.0,,,,,,
09/08/2021,India,513228400.0,21978176.0,46163.0,400150406.0,113077994.0,270163622.0,239518609.0,98275.0,62367416.0,446825051.0,588039.0,26542.0,224330364.0,166757453.0,118692689.0,,,,,,
10/08/2021,India,517799432.0,18439726.0,38709.0,403554035.0,114245397.0,272505421.0,241746478.0,99639.0,63327040.0,450425377.0,599121.0,26750.0,227361856.0,167800786.0,119188896.0,,,,,,
11/08/2021,India,522597399.0,19341188.0,40647.0,407144711.0,115452688.0,274956475.0,244092206.0,100824.0,64424544.0,454115373.0,609588.0,26837.0,230396094.0,168892403.0,119861008.0,,,,,,
12/08/2021,India,528564706.0,22883695.0,46716.0,411840515.0,116724191.0,278034181.0,246980047.0,102584.0,65320147.0,459177401.0,619264.0,26939.0,234295603.0,170205919.0,120615290.0,,,,,,
13/08/2021,India,535171426.0,24455960.0,47304.0,417057321.0,118114105.0,281403434.0,250215688.0,104410.0,66217063.0,464876832.0,629637.0,26939.0,238529789.0,171802008.0,121391735.0,,,,,,
14/08/2021,India,542827915.0,26943765.0,52856.0,422787994.0,120039921.0,285317754.0,253955967.0,106300.0,67264707.0,471470878.0,644436.0,27018.0,243581395.0,173581189.0,122217437.0,,,,,,
15/08/2021,India,544873866.0,11186502.0,18948.0,424316549.0,120557317.0,286362606.0,254956577.0,106789.0,67504850.0,473274029.0,647093.0,0.0,244866026.0,174107573.0,122452373.0,,,,,,
16/08/2021,India,553513142.0,32856808.0,60776.0,431230042.0,122283100.0,290794944.0,259160991.0,109313.0,68540148.0,480868315.0,656785.0,0.0,250620561.0,176075215.0,123369472.0,,,,,,
17/08/2021,India,559664995.0,23462110.0,45564.0,435961294.0,123703701.0,293944533.0,262161635.0,110933.0,69400511.0,486151892.0,664698.0,0.0,254752852.0,177471071.0,123993178.0,,,,,,
18/08/2021,India,565491649.0,24352824.0,47264.0,440335524.0,125156125.0,296932420.0,264998693.0,112642.0,69994590.0,491377477.0,671688.0,0.0,258598970.0,178809453.0,124635332.0,,,,,,
19/08/2021,India,571308019.0,24740423.0,46591.0,444742601.0,126565418.0,299945603.0,267800303.0,114219.0,70657886.0,496524526.0,677713.0,27868.0,262530372.0,180099032.0,125230721.0,,,,,,
20/08/2021,India,575046083.0,20636912.0,38795.0,447485400.0,127560683.0,301933401.0,269549512.0,115276.0,71052612.0,499862209.0,683368.0,0.0,265131395.0,180879909.0,125586885.0,,,,,,
21/08/2021,India,580528865.0,23742253.0,46839.0,451025929.0,129502936.0,304897239.0,272067360.0,116372.0,71587667.0,504802517.0,690787.0,0.0,268740496.0,182143274.0,126197201.0,,,,,,
22/08/2021,India,581612173.0,8916144.0,12870.0,451804528.0,129807645.0,305447863.0,272599844.0,116572.0,71680894.0,505790486.0,692899.0,28024.0,269460452.0,182389042.0,126314785.0,,,,,,
23/08/2021,India,588035276.0,26928737.0,50262.0,456420644.0,131614632.0,308811456.0,275657606.0,118320.0,72343111.0,511544986.0,699285.0,28041.0,273804813.0,183827499.0,126955070.0,,,,,,
24/08/2021,India,594552135.0,26790558.0,49732.0,461082717.0,133469418.0,312219506.0,278764704.0,120031.0,73056720.0,517341557.0,705964.0,28235.0,278213347.0,185272445.0,127618449.0,,,,,,
25/08/2021,India,602861201.0,32069763.0,54942.0,467131848.0,135729353.0,316590642.0,282700364.0,122301.0,73747966.0,524953062.0,712279.0,28334.0,283822729.0,187106918.0,128483660.0,,,,,,
26/08/2021,India,611243525.0,32655809.0,58221.0,473108955.0,138134570.0,320950379.0,286720950.0,124302.0,74507098.0,532569495.0,719038.0,28464.0,289425714.0,188988583.0,129381334.0,,,,,,
27/08/2021,India,621990719.0,40654178.0,63342.0,481119173.0,140871546.0,326428829.0,291986606.0,127390.0,75380021.0,542437051.0,725753.0,28464.0,296609549.0,191393380.0,130539896.0,,,,,,
28/08/2021,India,629830818.0,31075019.0,53407.0,486212439.0,143618379.0,330534212.0,295719516.0,129196.0,76367079.0,549280691.0,735154.0,28612.0,301919542.0,193124311.0,131339071.0,,,,,,
29/08/2021,India,633471925.0,16567953.0,25576.0,488828085.0,144643840.0,332362179.0,297531848.0,130064.0,76801592.0,552483662.0,738777.0,28680.0,304413612.0,193913120.0,131697299.0,,,,,,
30/08/2021,India,639491613.0,26581102.0,42044.0,493232586.0,146259027.0,335513726.0,300398197.0,131796.0,77447957.0,557851431.0,744331.0,28762.0,308460900.0,195258633.0,132324186.0,,,,,,
31/08/2021,India,653068562.0,53632550.0,77140.0,503535960.0,149532602.0,342354655.0,307130622.0,135391.0,78519271.0,570351792.0,749605.0,28914.0,317506578.0,198302603.0,133811487.0,,,,,,
01/09/2021,India,662083701.0,35591200.0,58685.0,510086780.0,151996921.0,346974542.0,311523453.0,137812.0,79223967.0,578657419.0,754421.0,28914.0,323561975.0,200289331.0,134784501.0,,,,,,
02/09/2021,India,669936232.0,35022826.0,59643.0,515765132.0,154171100.0,351000555.0,315347762.0,140021.0,79980227.0,585748590.0,759521.0,29060.0,328896073.0,201983068.0,135609197.0,,,,,,
03/09/2021,India,676312223.0,29721129.0,50762.0,520201689.0,156110534.0,354288592.0,318433880.0,141857.0,80815043.0,591282615.0,766671.0,29060.0,333260637.0,203341663.0,136262029.0,,,,,,
04/09/2021,India,683780602.0,33328048.0,57667.0,524891949.0,158888653.0,358135186.0,322053878.0,143644.0,81674930.0,597880497.0,777281.0,29189.0,338378003.0,204907742.0,137046963.0,,,,,,
05/09/2021,India,686693339.0,17165165.0,27521.0,526762481.0,159930858.0,359636082.0,323465134.0,144229.0,81907446.0,600555747.0,782252.0,29255.0,340373826.0,205525891.0,137345728.0,,,,,,
06/09/2021,India,698132334.0,51509466.0,74500.0,535028941.0,163103393.0,365314744.0,329221898.0,147798.0,83076576.0,610815320.0,792544.0,29361.0,347941574.0,208092670.0,138650196.0,,,,,,
07/09/2021,India,706679385.0,40970887.0,62003.0,540931113.0,165748272.0,369627593.0,333453735.0,150163.0,83764073.0,618664041.0,803377.0,29437.0,353689937.0,209959392.0,139582162.0,,,,,,
08/09/2021,India,715666177.0,41308487.0,66418.0,547220895.0,168445282.0,374220417.0,337845329.0,152537.0,84302419.0,627103615.0,812249.0,29500.0,359713287.0,211919679.0,140585317.0,,,,,,
09/09/2021,India,722954230.0,35107272.0,60518.0,552246832.0,170707398.0,378072282.0,341279649.0,154405.0,84737995.0,633947433.0,820908.0,29500.0,364646542.0,213480577.0,141379217.0,,,,,,
10/09/2021,India,729777294.0,33913150.0,54540.0,556962147.0,172815147.0,381527720.0,344645177.0,156503.0,85167250.0,640334853.0,827297.0,29565.0,369299346.0,214934117.0,142095937.0,,,,,,
11/09/2021,India,737398347.0,40179664.0,61479.0,561528219.0,175870128.0,385449751.0,348342362.0,158340.0,85970399.0,647141580.0,838474.0,29738.0,374466366.0,216572429.0,142911658.0,,,,,,
12/09/2021,India,743036504.0,29474663.0,32150.0,565270351.0,177766153.0,388143572.0,351285503.0,159535.0,86509664.0,652236127.0,842819.0,0.0,377946190.0,217978068.0,143664352.0,,,,,,
13/09/2021,India,751423973.0,41750322.0,64180.0,570932905.0,180491068.0,392306375.0,355507806.0,161898.0,87294866.0,659831678.0,849535.0,29875.0,383657337.0,219751880.0,144566862.0,,,,,,
14/09/2021,India,758096544.0,35174764.0,56415.0,575085890.0,183010654.0,395668605.0,358816369.0,163676.0,87962979.0,665829503.0,856168.0,29948.0,388317846.0,221092785.0,145238019.0,,,,,,
15/09/2021,India,764905524.0,38003922.0,55124.0,579080644.0,185824880.0,399126934.0,362165376.0,165320.0,88571055.0,672024464.0,862111.0,30025.0,393130833.0,222436310.0,145890487.0,,,,,,
16/09/2021,India,771657493.0,38033632.0,58738.0,583073994.0,188583499.0,402556574.0,365486126.0,166899.0,89071064.0,678270835.0,867700.0,30100.0,397828701.0,223807927.0,146572971.0,,,,,,
17/09/2021,India,798313812.0,103226373.0,110595.0,598419255.0,199894557.0,415838319.0,378854501.0,173098.0,91035552.0,702951279.0,879087.0,30202.0,416231874.0,229273636.0,149360408.0,,,,,,
18/09/2021,India,803624468.0,44758031.0,66033.0,601539069.0,202085399.0,418506837.0,381495435.0,174302.0,91500624.0,707791762.0,884188.0,30291.0,419911284.0,230365720.0,149899570.0,,,,,,
19/09/2021,India,807724879.0,27939876.0,31252.0,604099687.0,203625192.0,420513462.0,383588313.0,175210.0,92214075.0,711174873.0,888037.0,30319.0,422635961.0,231270170.0,150370854.0,,,,,,
20/09/2021,India,817737078.0,52024466.0,72780.0,610046357.0,207690721.0,425416505.0,388694909.0,177770.0,93482176.0,719913351.0,893657.0,30404.0,429532103.0,233359696.0,151397385.0,,,,,,
21/09/2021,India,825814670.0,44770172.0,65935.0,614923553.0,210891117.0,429363688.0,392823201.0,179887.0,94646599.0,726820840.0,899337.0,30515.0,435172146.0,234998312.0,152196318.0,,,,,,
22/09/2021,India,833305178.0,46476600.0,64882.0,619061714.0,214243464.0,433123677.0,396551797.0,181810.0,95627868.0,733325097.0,904319.0,30515.0,440449654.0,236481672.0,152925958.0,,,,,,
23/09/2021,India,840840734.0,45872290.0,66315.0,623457511.0,217383223.0,436868771.0,400340156.0,183913.0,96657307.0,739826345.0,909188.0,30730.0,445688820.0,237998609.0,153705411.0,,,,,,
24/09/2021,India,848268777.0,46506474.0,69151.0,627745433.0,220523344.0,440603058.0,404032031.0,185794.0,97626083.0,746279929.0,914871.0,30800.0,450934875.0,239463328.0,154422680.0,,,,,,
25/09/2021,India,855426707.0,46159312.0,66957.0,631408423.0,224018284.0,444225855.0,407565436.0,187522.0,98423166.0,752631179.0,924468.0,30854.0,456076371.0,240808557.0,155093885.0,,,,,,
26/09/2021,India,859522783.0,28448218.0,32676.0,633807681.0,225715102.0,446208912.0,409677658.0,188319.0,98809159.0,756336670.0,929060.0,30894.0,458771119.0,241728985.0,155574785.0,,,,,,
27/09/2021,India,870038383.0,59750454.0,81655.0,640185193.0,229853190.0,451372239.0,415026603.0,191647.0,99695863.0,765958812.0,935814.0,30978.0,466070470.0,243858719.0,156661300.0,,,,,,
28/09/2021,India,876035667.0,44061394.0,62467.0,643464523.0,232571144.0,454460371.0,417934038.0,193364.0,100405063.0,771239574.0,943136.0,31033.0,470279150.0,245045386.0,157263237.0,,,,,,
29/09/2021,India,882847240.0,50591852.0,66764.0,647080489.0,235766751.0,457925540.0,421278735.0,195071.0,101419806.0,777029932.0,949608.0,31095.0,475058315.0,246397685.0,157943346.0,,,,,,
30/09/2021,India,889587688.0,49117171.0,73740.0,650834927.0,238752761.0,461358057.0,424584923.0,196814.0,102161844.0,783021938.0,956012.0,31173.0,479811486.0,247703117.0,158625191.0,,,,,,
01/10/2021,India,896805857.0,52456142.0,71283.0,654910067.0,241895790.0,464973370.0,428185718.0,198875.0,103035661.0,789359266.0,963036.0,31276.0,484886613.0,249121626.0,159349724.0,,,,,,
02/10/2021,India,904477384.0,62197176.0,66768.0,658847567.0,245629817.0,468709770.0,432119111.0,200609.0,104065625.0,795992775.0,971090.0,31331.0,490228135.0,250597400.0,160203955.0,,,,,,
03/10/2021,India,907323779.0,25062561.0,25177.0,660432639.0,246891140.0,470108132.0,433566548.0,201205.0,104430999.0,798469309.0,975577.0,31360.0,492124319.0,251213157.0,160538409.0,,,,,,
04/10/2021,India,914772873.0,60345317.0,82148.0,664377459.0,250395414.0,473748461.0,437373072.0,203446.0,105302039.0,805040962.0,981978.0,31360.0,497384062.0,252657727.0,161283190.0,,,,,,
05/10/2021,India,921144948.0,58077832.0,77636.0,667859304.0,253285644.0,476903773.0,440588279.0,205002.0,106011278.0,810698520.0,987256.0,31584.0,501866116.0,253909532.0,161921406.0,,,,,,
06/10/2021,India,925713668.0,51688178.0,70506.0,670143948.0,255569720.0,479224956.0,442834659.0,206159.0,106573658.0,814700426.0,991690.0,31625.0,505165449.0,254744398.0,162355927.0,,,,,,
07/10/2021,India,931106816.0,49569509.0,70688.0,673152624.0,257954192.0,481988645.0,445462921.0,207356.0,107193651.0,819469099.0,996172.0,31701.0,508936106.0,255826819.0,162895997.0,,,,,,
08/10/2021,India,939256760.0,70740554.0,93127.0,677439880.0,261816880.0,486056221.0,449543088.0,209557.0,108183026.0,826624532.0,1001308.0,31763.0,514546618.0,257482033.0,163780215.0,,,,,,
09/10/2021,India,946367868.0,61457140.0,86705.0,681131427.0,265236441.0,489627406.0,453081288.0,211280.0,108983644.0,832926734.0,1009596.0,31763.0,519514692.0,258894729.0,164510553.0,,,,,,
10/10/2021,India,951358214.0,41028678.0,51329.0,683634915.0,267723299.0,492148163.0,455549881.0,212276.0,109469696.0,837427425.0,1013199.0,31835.0,522790527.0,259988039.0,165131754.0,,,,,,
11/10/2021,India,958326606.0,67456022.0,92567.0,687196647.0,271129959.0,495652825.0,459011850.0,214037.0,110290166.0,843570837.0,1017709.0,31867.0,527558291.0,261404216.0,165916205.0,,,,,,
